@RELATION bank

@ATTRIBUTE age           numeric
@ATTRIBUTE job           {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@ATTRIBUTE marital       {divorced,married,single}
@ATTRIBUTE edu           {primary,secondary,tertiary,unknown}
@ATTRIBUTE balance       numeric
@ATTRIBUTE housing       {yes,no}
@ATTRIBUTE contact       {cellular,telephone,unknown}
@ATTRIBUTE day           {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@ATTRIBUTE month         {jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec}
@ATTRIBUTE duration      numeric
@ATTRIBUTE campaign      numeric
@ATTRIBUTE pdays         numeric
@ATTRIBUTE previous      numeric
@ATTRIBUTE poutcome      {failure,other,success,unknown}
@ATTRIBUTE y             {yes,no}

@DATA
52,retired,married,secondary,0.11795872838817624,no,cellular,19,nov,0.2102874432677761,1,154,3,failure,no
34,blue-collar,single,secondary,0.021751254880089235,no,cellular,20,nov,0.15128593040847202,1,-1,0,unknown,no
34,technician,divorced,tertiary,0.18767428890128277,yes,cellular,7,aug,0.8819969742813918,2,-1,0,unknown,yes
43,unemployed,married,tertiary,0.015895147796988286,yes,cellular,9,feb,0.06656580937972768,4,-1,0,unknown,no
41,technician,married,tertiary,0.14807585052983827,yes,cellular,9,jul,0.1059001512859304,1,-1,0,unknown,no
35,blue-collar,married,primary,0.11740100390407139,yes,cellular,14,may,0.1043872919818457,1,-1,0,unknown,no
41,management,married,tertiary,0.12158393753485779,yes,unknown,3,jun,0.015128593040847202,21,-1,0,unknown,no
51,housemaid,married,primary,0.008087005019520357,yes,cellular,14,jul,0.4977307110438729,2,-1,0,unknown,no
37,self-employed,married,tertiary,0.03792526491912995,no,cellular,13,aug,0.3630862329803328,6,-1,0,unknown,no
26,admin.,single,secondary,0.08923591745677635,yes,cellular,22,jul,0.3600605143721634,7,-1,0,unknown,no
23,services,single,secondary,0.0694366982710541,yes,cellular,18,may,0.329803328290469,1,-1,0,unknown,no
37,blue-collar,married,secondary,0.038761851645287226,yes,cellular,7,may,0.735249621785174,1,-1,0,unknown,no
35,management,married,tertiary,0.7785833798103736,no,cellular,20,nov,0.3842662632375189,2,-1,0,unknown,no
37,management,married,tertiary,0.11405465699944227,no,cellular,29,jan,0.5037821482602118,2,-1,0,unknown,no
79,retired,divorced,unknown,0.7325711098717234,no,telephone,8,jul,0.3267776096822995,7,450,2,failure,no
39,technician,married,secondary,0.032069157836029004,no,cellular,24,aug,0.11346444780635401,2,94,2,success,no
44,blue-collar,married,secondary,0.2445621862799777,yes,cellular,2,jun,0.19062027231467474,1,-1,0,unknown,no
42,services,married,secondary,0.02649191299498048,yes,cellular,5,may,0.3540090771558245,3,340,2,failure,no
35,technician,single,tertiary,0.6377579475738985,no,telephone,28,may,0.04236006051437216,2,-1,0,unknown,no
58,services,married,primary,0.01784718349135527,no,unknown,27,jun,0.23903177004538578,1,-1,0,unknown,no
41,admin.,single,secondary,0.11126603457891801,yes,unknown,4,jun,0.1437216338880484,6,-1,0,unknown,no
33,blue-collar,married,secondary,0.03792526491912995,no,cellular,18,jul,0.45537065052950076,12,-1,0,unknown,no
31,unemployed,married,secondary,0.006413831567205801,yes,cellular,19,nov,0.9485627836611196,1,-1,0,unknown,no
55,technician,divorced,secondary,0.9617958728388176,no,cellular,10,feb,0.24962178517397882,1,183,1,failure,yes
38,technician,single,secondary,0.08644729503625209,yes,cellular,28,may,0.08623298033282904,2,-1,0,unknown,no
55,housemaid,married,secondary,0.0384829894032348,no,cellular,22,aug,0.3812405446293495,2,-1,0,unknown,no
51,housemaid,married,primary,0.1369213608477412,yes,unknown,20,may,0.2087745839636914,3,-1,0,unknown,no
46,management,single,tertiary,0.0928611266034579,yes,telephone,4,may,0.048411497730711045,6,90,2,other,no
61,management,married,tertiary,0.2777467930842164,no,cellular,10,mar,0.15431164901664146,1,-1,0,unknown,yes
47,management,single,tertiary,0.12242052426101506,no,cellular,21,aug,0.10136157337367625,4,-1,0,unknown,no
34,technician,married,secondary,0.012827663134411601,no,cellular,25,aug,0.19364599092284418,6,-1,0,unknown,no
34,blue-collar,married,secondary,0.3616843279419967,yes,unknown,20,may,0.17549167927382753,1,-1,0,unknown,no
41,management,divorced,tertiary,0.9353039598438372,no,cellular,14,oct,0.26777609682299547,2,500,1,failure,no
26,blue-collar,single,secondary,0.11015058561070831,yes,unknown,28,may,0.4508320726172466,1,-1,0,unknown,no
35,management,married,tertiary,0.0019520356943669827,no,cellular,23,apr,0.1346444780635401,3,-1,0,unknown,yes
36,blue-collar,married,secondary,0.39263803680981596,no,unknown,17,jun,0.3494704992435703,2,-1,0,unknown,no
26,management,single,tertiary,0.04712771890686001,no,cellular,15,jun,0.18910741301059,1,-1,0,unknown,yes
58,management,married,primary,0.7718906860011154,yes,cellular,11,jul,0.1361573373676248,2,-1,0,unknown,no
50,blue-collar,married,secondary,0.6466815393195762,yes,cellular,7,apr,0.4629349470499244,1,-1,0,unknown,no
61,retired,married,secondary,0.02091466815393196,yes,cellular,15,jul,0.28895612708018154,7,-1,0,unknown,no
28,technician,single,secondary,0.5669269380925822,yes,unknown,21,may,0.29046898638426627,1,-1,0,unknown,no
49,blue-collar,single,primary,0.8413273842721696,yes,unknown,15,may,0.1346444780635401,1,-1,0,unknown,no
74,retired,married,secondary,0.25655326268823203,no,telephone,17,apr,0.5900151285930408,2,-1,0,unknown,yes
53,blue-collar,married,secondary,0.13441160066926938,yes,cellular,3,feb,0.4296520423600605,3,-1,0,unknown,no
46,self-employed,married,secondary,0.10847741215839375,yes,cellular,31,jul,0.3086232980332829,2,-1,0,unknown,no
42,blue-collar,single,primary,0.025376464026770774,no,cellular,30,jul,0.12405446293494705,2,-1,0,unknown,no
42,technician,married,secondary,0.0002788622420524261,no,unknown,29,may,0.37065052950075644,2,-1,0,unknown,no
49,housemaid,married,primary,0.06915783602900168,yes,cellular,21,nov,0.6747352496217852,1,-1,0,unknown,no
66,retired,married,primary,0.057166759620747354,no,cellular,9,feb,0.7186081694402421,1,-1,0,unknown,yes
30,technician,single,tertiary,0.6480758505298383,no,cellular,5,apr,0.40242057488653554,3,241,4,other,no
31,blue-collar,married,secondary,0.4637479085331846,yes,cellular,20,apr,0.2329803328290469,1,182,1,success,no
32,technician,married,secondary,0.9291689905186837,no,cellular,8,aug,0.06959152798789713,4,-1,0,unknown,no
34,admin.,married,tertiary,0.010039040713887339,no,cellular,6,feb,0.06202723146747353,1,-1,0,unknown,no
28,student,single,secondary,0.007529280535415505,no,cellular,29,jan,0.3267776096822995,2,-1,0,unknown,no
40,admin.,single,secondary,0.46542108198549914,yes,unknown,18,jun,0.23751891074130105,2,-1,0,unknown,no
36,entrepreneur,married,secondary,0.03708867819297267,no,unknown,20,may,0.1422087745839637,1,-1,0,unknown,no
52,retired,married,secondary,0.16787506971556052,no,unknown,9,jun,0.11346444780635401,1,-1,0,unknown,no
46,admin.,married,primary,0.07668711656441718,yes,unknown,6,may,0.2314674735249622,2,-1,0,unknown,no
25,technician,single,secondary,0.6012269938650306,yes,cellular,21,jul,0.5068078668683812,1,-1,0,unknown,no
52,blue-collar,married,secondary,0.044617958728388175,yes,unknown,13,may,0.4084720121028744,2,-1,0,unknown,no
26,blue-collar,single,primary,0.9316787506971556,yes,unknown,4,jun,0.491679273827534,4,-1,0,unknown,no
40,admin.,single,secondary,0.07306190741773563,yes,unknown,6,may,0.3434190620272315,1,-1,0,unknown,no
31,management,married,tertiary,0.17345231455660903,yes,cellular,13,may,0.13918305597579425,2,349,5,failure,no
32,admin.,married,secondary,0.9868934746235359,yes,cellular,18,may,0.3161875945537065,1,178,1,failure,no
33,admin.,married,secondary,0.026213050752928055,yes,cellular,30,apr,0.5007564296520424,1,-1,0,unknown,yes
31,blue-collar,married,secondary,0.05298382598996096,yes,unknown,2,jun,0.05446293494704992,1,-1,0,unknown,no
44,blue-collar,married,primary,0.11684327941996654,yes,unknown,7,may,0.16036308623298035,2,-1,0,unknown,no
50,technician,divorced,unknown,0.7543223647518126,yes,unknown,28,may,0.264750378214826,3,-1,0,unknown,no
32,technician,married,secondary,0.0008365867261572784,yes,cellular,25,aug,0.19364599092284418,8,-1,0,unknown,no
51,admin.,married,secondary,0.11767986614612382,yes,cellular,16,oct,0.13767019667170954,1,-1,0,unknown,no
47,admin.,divorced,secondary,0.3173452314556609,yes,cellular,11,jul,0.15431164901664146,2,-1,0,unknown,no
36,self-employed,married,secondary,0.05242610150585611,yes,cellular,19,nov,0.19969742813918306,1,120,1,failure,no
29,housemaid,single,tertiary,0.0050195203569436695,no,cellular,5,feb,0.16036308623298035,2,64,2,success,yes
51,technician,divorced,secondary,0.6475181260457334,yes,cellular,18,aug,0.22239031770045387,10,-1,0,unknown,no
36,management,divorced,tertiary,0.16926938092582264,no,cellular,26,aug,0.18305597579425115,2,-1,0,unknown,no
39,admin.,married,secondary,0.1689905186837702,yes,cellular,12,may,0.680786686838124,2,364,3,failure,yes
31,blue-collar,married,secondary,0.4166201896263246,yes,unknown,23,may,0.2344931921331316,3,-1,0,unknown,no
49,admin.,married,secondary,0.10596765197992192,no,cellular,5,aug,0.75642965204236,2,-1,0,unknown,no
33,unemployed,divorced,secondary,0.10708310094813163,no,telephone,27,aug,0.037821482602118005,28,-1,0,unknown,no
26,management,single,tertiary,0.35499163413273843,yes,cellular,1,jun,0.2813918305597579,1,84,1,failure,no
27,blue-collar,married,secondary,0.10066926938092582,yes,unknown,14,may,0.4962178517397882,2,-1,0,unknown,no
51,blue-collar,married,primary,0.10485220301171222,yes,telephone,3,feb,0.2102874432677761,4,272,1,failure,no
26,admin.,single,secondary,0.2233686558839933,no,cellular,30,jan,0.11043872919818457,1,2,2,other,no
45,admin.,married,secondary,0.05382041271611824,no,cellular,31,jul,0.7760968229954615,4,-1,0,unknown,no
49,technician,married,tertiary,0.5136642498605689,yes,cellular,25,may,0.4009077155824508,1,-1,0,unknown,no
42,housemaid,married,primary,0.02286670384829894,no,cellular,7,aug,0.2723146747352496,1,-1,0,unknown,no
50,entrepreneur,married,tertiary,0.12046848856664807,yes,cellular,18,may,0.06505295007564296,4,-1,0,unknown,no
40,services,married,secondary,0.013943112102621304,yes,cellular,11,may,0.06959152798789713,1,-1,0,unknown,no
57,retired,married,secondary,0.013385387618516454,yes,cellular,25,aug,0.1346444780635401,4,-1,0,unknown,no
33,technician,married,secondary,0.9673731176798661,no,cellular,11,aug,0.42511346444780634,2,-1,0,unknown,no
58,management,married,tertiary,0.047685443390964866,no,cellular,19,aug,0.21331316187594554,7,-1,0,unknown,no
36,management,divorced,tertiary,0.18070273284997213,no,cellular,16,jul,0.3524962178517398,2,91,1,failure,no
49,blue-collar,single,primary,0.2897378694924707,no,cellular,8,jul,0.7110438729198184,2,-1,0,unknown,no
30,unemployed,married,secondary,0.03931957612939208,yes,unknown,20,may,0.5234493192133132,4,-1,0,unknown,no
29,services,single,secondary,0.05800334634690463,yes,cellular,28,jul,0.7307110438729199,7,-1,0,unknown,no
26,student,single,tertiary,0.08170663692136085,no,cellular,5,mar,0.12556732223903178,1,91,2,success,yes
32,blue-collar,single,secondary,0.46542108198549914,yes,cellular,18,may,0.2708018154311649,1,-1,0,unknown,no
62,unknown,married,secondary,0.10206358059118795,no,telephone,2,mar,0.2042360060514372,5,-1,0,unknown,no
25,admin.,single,tertiary,0.39570552147239263,no,cellular,8,apr,0.1815431164901664,2,-1,0,unknown,no
34,management,single,tertiary,0.09453430005577244,yes,unknown,3,jun,0.9515885022692889,28,-1,0,unknown,no
38,management,married,tertiary,0.33379810373675406,yes,cellular,2,feb,0.08925869894099848,1,-1,0,unknown,no
57,admin.,married,secondary,0.046848856664807585,no,cellular,14,aug,0.26626323751891073,1,106,2,failure,no
36,self-employed,married,tertiary,0.14082543223647517,no,cellular,25,aug,0.06505295007564296,1,120,1,failure,no
41,entrepreneur,married,secondary,0.34802007808142776,yes,cellular,9,jul,0.5854765506807866,1,-1,0,unknown,no
36,management,single,tertiary,0.18878973786949246,no,unknown,4,jul,0.12254160363086233,3,-1,0,unknown,no
27,management,single,tertiary,0.05883993307306191,yes,cellular,15,may,0.5582450832072617,1,-1,0,unknown,no
37,technician,divorced,secondary,0.006134969325153374,no,cellular,20,aug,0.43116490166414523,2,-1,0,unknown,no
31,services,divorced,primary,0.12771890686001117,yes,cellular,7,may,0.9364599092284418,1,293,1,success,yes
35,admin.,divorced,tertiary,0.43335192414947016,yes,unknown,9,may,0.03328290468986384,2,-1,0,unknown,no
40,blue-collar,married,secondary,0.016731734523145567,yes,unknown,7,may,0.16338880484114976,3,-1,0,unknown,no
36,blue-collar,married,primary,0.3279419966536531,no,cellular,15,apr,0.49319213313161875,1,311,4,success,yes
53,management,married,primary,0.5842163970998326,no,unknown,9,jun,0.15128593040847202,1,-1,0,unknown,no
59,blue-collar,married,primary,0.2083100948131623,no,unknown,29,may,0.2723146747352496,1,-1,0,unknown,no
29,management,single,tertiary,0.935861684327942,no,cellular,21,jul,0.17549167927382753,3,-1,0,unknown,no
52,admin.,married,secondary,0.10987172336865589,yes,unknown,15,may,0.5854765506807866,3,-1,0,unknown,no
55,blue-collar,married,secondary,0.28165086447295035,yes,cellular,12,aug,0.16338880484114976,2,-1,0,unknown,no
56,blue-collar,married,primary,0.11684327941996654,yes,unknown,9,may,0.10892586989409984,1,-1,0,unknown,no
32,admin.,married,secondary,0.02091466815393196,yes,unknown,21,may,0.27987897125567324,2,-1,0,unknown,no
51,blue-collar,married,primary,0.2350808700501952,yes,unknown,29,may,0.2723146747352496,3,-1,0,unknown,no
36,management,married,tertiary,0.36726157278304516,yes,cellular,7,aug,0.14523449319213314,2,-1,0,unknown,no
36,technician,married,tertiary,0.046291132180702736,yes,cellular,28,jan,0.08018154311649017,1,-1,0,unknown,no
42,management,married,tertiary,0.6095928611266035,yes,cellular,17,nov,0.7881996974281392,3,-1,0,unknown,yes
48,management,married,secondary,0.639431121026213,yes,unknown,26,may,0.37367624810892586,11,-1,0,unknown,no
36,management,married,secondary,0.022030117122141663,yes,unknown,30,may,0.37367624810892586,3,-1,0,unknown,no
48,management,married,primary,0.7071946458449526,no,cellular,26,aug,0.32526475037821484,6,-1,0,unknown,no
36,technician,single,secondary,0.003067484662576687,no,cellular,12,aug,0.8819969742813918,2,-1,0,unknown,yes
45,technician,married,secondary,0.013385387618516454,no,cellular,29,jul,0.09228441754916793,2,-1,0,unknown,no
44,housemaid,married,tertiary,0.1279977691020636,no,unknown,17,jun,0.7367624810892587,1,-1,0,unknown,no
42,technician,married,secondary,0.17066369213608476,yes,cellular,11,may,0.6475037821482602,2,-1,0,unknown,no
48,blue-collar,married,secondary,0.3184606804238706,yes,cellular,17,apr,0.39334341906202724,1,317,1,failure,no
44,services,married,secondary,0.5543781372002231,yes,cellular,20,apr,0.15431164901664146,2,-1,0,unknown,no
48,technician,married,secondary,0.004461795872838818,yes,cellular,17,nov,0.11649016641452345,1,-1,0,unknown,no
37,management,married,tertiary,0.4732292247629671,yes,unknown,6,jun,0.13767019667170954,2,-1,0,unknown,no
51,retired,divorced,secondary,0.467930842163971,no,cellular,12,aug,0.6248108925869894,1,365,9,other,yes
39,services,single,secondary,0.13106525376464026,no,unknown,15,oct,0.0015128593040847202,1,-1,0,unknown,no
38,management,single,tertiary,0.47490239821528163,no,cellular,1,sep,0.329803328290469,1,-1,0,unknown,no
34,management,married,tertiary,0.8502509760178472,yes,cellular,13,may,0.7034795763993948,1,-1,0,unknown,yes
53,housemaid,married,primary,0.7194645844952593,no,cellular,15,apr,0.1437216338880484,1,-1,0,unknown,no
32,services,married,secondary,0.0448968209704406,yes,unknown,14,may,0.443267776096823,2,-1,0,unknown,no
35,blue-collar,married,secondary,0.06748466257668712,yes,cellular,20,apr,0.05597579425113464,3,-1,0,unknown,no
24,student,single,secondary,0.5147796988287786,no,cellular,9,dec,0.583963691376702,1,-1,0,unknown,no
49,management,married,primary,0.939765755716676,no,cellular,11,nov,0.4009077155824508,2,-1,0,unknown,yes
55,management,married,tertiary,0.047406581148912434,yes,cellular,8,aug,0.1043872919818457,6,-1,0,unknown,no
42,entrepreneur,married,tertiary,0.04350250976017847,yes,unknown,7,may,0.9773071104387292,1,-1,0,unknown,no
28,admin.,married,secondary,0.26017847183491355,yes,unknown,4,jul,0.07413010590015129,2,-1,0,unknown,no
38,housemaid,married,primary,0.005577244841048522,no,cellular,26,aug,0.9531013615733737,2,-1,0,unknown,no
27,blue-collar,single,secondary,0.003625209146681539,no,unknown,14,may,0.10287443267776097,2,-1,0,unknown,no
50,technician,single,secondary,0.06832124930284439,yes,cellular,17,nov,0.40242057488653554,1,123,2,failure,no
44,blue-collar,married,primary,0.24707194645844952,yes,cellular,12,may,0.24357034795763993,2,363,1,failure,no
40,management,married,tertiary,0.013943112102621304,no,cellular,19,aug,0.24205748865355523,2,-1,0,unknown,no
50,entrepreneur,married,tertiary,0.01422197434467373,no,cellular,31,jul,0.02723146747352496,8,-1,0,unknown,no
34,management,married,tertiary,0.7230897936419409,yes,cellular,21,nov,0.23751891074130105,3,-1,0,unknown,no
54,retired,divorced,primary,0.005856107083100948,no,unknown,20,jun,0.028744326777609682,4,-1,0,unknown,no
34,technician,married,tertiary,0.44896820970440604,yes,cellular,11,may,0.735249621785174,2,-1,0,unknown,no
34,admin.,single,tertiary,0.004740658114891244,yes,cellular,30,apr,0.5370650529500757,1,-1,0,unknown,yes
52,blue-collar,married,primary,0.37088678192972674,yes,cellular,29,jul,0.3161875945537065,2,-1,0,unknown,no
39,management,single,secondary,0.23257110987172336,yes,unknown,29,may,0.8819969742813918,4,-1,0,unknown,no
41,technician,divorced,secondary,0.01422197434467373,no,cellular,20,aug,0.3888048411497731,2,-1,0,unknown,no
40,self-employed,married,primary,0.025376464026770774,yes,unknown,13,may,0.13313161875945537,1,-1,0,unknown,no
48,management,married,tertiary,0.16313441160066927,yes,cellular,6,may,0.264750378214826,2,-1,0,unknown,no
52,blue-collar,divorced,primary,0.48996095928611266,yes,unknown,15,may,0.05597579425113464,1,-1,0,unknown,no
50,self-employed,married,secondary,0.5744562186279978,yes,cellular,29,jan,0.291981845688351,2,244,3,failure,no
25,technician,single,secondary,0.2671500278862242,no,cellular,9,jul,0.2118003025718608,5,-1,0,unknown,no
54,retired,married,primary,0.0577244841048522,no,unknown,12,may,0.37972768532526474,1,-1,0,unknown,no
37,admin.,married,tertiary,0.22308979364194087,no,cellular,11,aug,0.4947049924357035,7,-1,0,unknown,no
66,retired,married,tertiary,0.5429447852760736,no,cellular,28,jan,0.3207261724659607,1,91,4,success,yes
32,management,single,tertiary,0.2091466815393196,yes,unknown,8,may,0.0907715582450832,1,-1,0,unknown,no
45,blue-collar,married,secondary,0.21834913552704963,yes,unknown,3,jun,0.0453857791225416,1,-1,0,unknown,no
43,blue-collar,single,secondary,0.006413831567205801,no,cellular,12,may,0.09682299546142209,1,363,1,failure,no
40,technician,divorced,tertiary,0.5214723926380368,yes,cellular,17,nov,0.0907715582450832,1,-1,0,unknown,no
44,services,single,secondary,0.38399330730619075,yes,unknown,8,may,0.3827534039334342,2,-1,0,unknown,no
43,blue-collar,married,primary,0.05214723926380368,yes,cellular,12,may,0.08169440242057488,3,347,5,failure,no
32,services,married,secondary,0.016731734523145567,yes,cellular,8,jul,0.794251134644478,5,-1,0,unknown,no
31,blue-collar,single,tertiary,0.12855549358616844,yes,unknown,19,may,0.21633888048411498,1,-1,0,unknown,no
41,admin.,married,tertiary,0.35861684327941995,no,unknown,16,jun,0.4266263237518911,1,-1,0,unknown,no
54,entrepreneur,married,unknown,0.545175683212493,no,cellular,19,nov,0.32829046898638425,5,-1,0,unknown,no
43,technician,married,secondary,0.07640825432236475,no,cellular,25,aug,0.09833585476550681,6,-1,0,unknown,no
44,management,married,tertiary,0.20161740100390407,yes,cellular,17,nov,0.2314674735249622,2,172,1,failure,no
44,services,married,secondary,0.007250418293363078,no,cellular,25,may,0.7276853252647504,1,-1,0,unknown,no
53,admin.,divorced,secondary,0.006971556051310652,yes,cellular,7,may,0.07866868381240545,1,359,1,failure,no
36,technician,married,secondary,0.05298382598996096,no,cellular,31,aug,0.09833585476550681,1,-1,0,unknown,no
34,technician,single,secondary,0.049637479085331844,no,cellular,19,aug,0.43872919818456885,3,-1,0,unknown,no
55,blue-collar,married,primary,0.3025655326268823,yes,cellular,6,may,0.21482602118003025,1,272,2,failure,no
55,blue-collar,married,secondary,0.13106525376464026,yes,unknown,30,may,0.08169440242057488,2,-1,0,unknown,no
34,entrepreneur,married,tertiary,0.029001673173452314,yes,unknown,28,may,0.37065052950075644,2,-1,0,unknown,no
41,entrepreneur,divorced,secondary,0.4425543781372002,yes,unknown,20,jun,0.009077155824508321,8,-1,0,unknown,no
38,housemaid,divorced,secondary,0.0192414947016174,no,cellular,27,oct,0.37972768532526474,3,148,1,success,yes
28,blue-collar,single,secondary,0.752649191299498,no,cellular,3,feb,0.5037821482602118,4,-1,0,unknown,no
41,technician,married,secondary,0.44645844952593416,yes,cellular,2,jun,0.2087745839636914,1,-1,0,unknown,no
37,management,married,tertiary,0.15225878416062466,yes,unknown,21,may,0.2102874432677761,1,-1,0,unknown,no
26,technician,single,secondary,0.07250418293363078,yes,unknown,27,may,0.5552193645990923,2,-1,0,unknown,no
31,admin.,married,secondary,0.0011154489682097045,yes,cellular,16,jul,0.14674735249621784,7,-1,0,unknown,no
43,unemployed,married,secondary,0.9838259899609593,no,cellular,5,feb,0.24962178517397882,2,-1,0,unknown,no
48,blue-collar,single,tertiary,0.6494701617401004,yes,unknown,4,jun,0.01664145234493192,1,-1,0,unknown,no
41,blue-collar,married,secondary,0.371723368655884,yes,cellular,20,apr,0.34795763993948564,5,-1,0,unknown,no
45,technician,married,tertiary,0.0736196319018405,no,cellular,28,aug,0.015128593040847202,3,-1,0,unknown,no
52,admin.,single,unknown,0.6207473508087005,no,cellular,24,feb,0.3600605143721634,2,-1,0,unknown,yes
37,self-employed,married,secondary,0.13552704963747908,no,cellular,27,aug,0.22844175491679275,15,-1,0,unknown,no
36,services,single,secondary,0.048243167875069715,yes,unknown,7,may,0.3313161875945537,2,-1,0,unknown,no
37,management,married,tertiary,0.9166201896263246,no,cellular,8,aug,0.1815431164901664,2,-1,0,unknown,no
30,technician,single,secondary,0.015616285554935862,no,cellular,2,feb,0.697428139183056,2,-1,0,unknown,no
47,technician,married,secondary,0.6260457334076966,yes,cellular,10,jul,0.49319213313161875,1,-1,0,unknown,no
71,unknown,married,tertiary,0.09815950920245399,no,cellular,27,jan,0.3086232980332829,1,93,2,failure,no
54,blue-collar,married,secondary,0.12465142219743447,yes,cellular,5,aug,0.1422087745839637,1,-1,0,unknown,no
53,entrepreneur,married,primary,0.007250418293363078,yes,telephone,10,sep,0.34190620272314676,3,-1,0,unknown,yes
33,blue-collar,divorced,secondary,0.13190184049079753,no,cellular,22,jul,0.5990922844175491,2,-1,0,unknown,no
30,technician,single,tertiary,0.3301728945900725,yes,cellular,30,apr,0.4236006051437216,1,339,1,failure,no
39,services,divorced,secondary,0.07836029001673174,yes,cellular,17,jul,0.3615733736762481,1,-1,0,unknown,no
32,blue-collar,married,secondary,0.0002788622420524261,yes,cellular,15,may,0.018154311649016642,9,309,1,failure,no
34,technician,single,secondary,0.01645287228109314,no,cellular,7,aug,0.4084720121028744,2,-1,0,unknown,no
33,admin.,divorced,secondary,0.22783045175683211,yes,cellular,16,apr,0.4493192133131619,3,-1,0,unknown,no
37,technician,married,unknown,0.012827663134411601,no,unknown,19,jun,0.5597579425113465,3,-1,0,unknown,no
69,retired,married,primary,0.07752370329057445,no,telephone,12,aug,0.03328290468986384,1,-1,0,unknown,no
52,unemployed,married,primary,0.005298382598996096,yes,telephone,28,jan,0.25416036308623297,1,-1,0,unknown,no
31,admin.,divorced,secondary,0.10011154489682098,no,cellular,15,may,0.4962178517397882,1,297,2,other,no
28,technician,single,secondary,0.42693809258226434,no,cellular,22,may,0.3767019667170953,1,107,5,failure,no
29,management,single,tertiary,0.4662576687116564,no,cellular,16,aug,0.29652042360060515,2,159,3,other,no
46,services,married,secondary,0.6745677635248187,no,cellular,19,nov,0.6066565809379728,2,-1,0,unknown,no
28,blue-collar,married,secondary,0.027607361963190184,yes,unknown,27,may,0.19364599092284418,2,-1,0,unknown,no
42,technician,divorced,secondary,0.42721695482431676,no,cellular,5,aug,0.12405446293494705,1,-1,0,unknown,no
34,admin.,single,secondary,0.0822643614054657,no,cellular,7,jul,0.21633888048411498,4,-1,0,unknown,no
28,blue-collar,married,secondary,0.7771890686001115,yes,unknown,6,jun,0.5521936459909228,2,-1,0,unknown,yes
43,management,single,secondary,0.03011712214166202,yes,unknown,27,may,0.0907715582450832,3,-1,0,unknown,no
32,technician,married,secondary,0.13496932515337423,no,cellular,26,aug,0.1422087745839637,14,-1,0,unknown,no
33,technician,single,tertiary,0.03457891801450084,no,telephone,29,aug,0.09379727685325265,2,-1,0,unknown,no
70,retired,married,secondary,0.17150027886224206,no,cellular,27,apr,0.21936459909228442,2,182,1,failure,no
36,services,married,secondary,0.8541550474065811,yes,telephone,26,aug,0.35703479576399394,3,107,4,failure,no
53,technician,married,secondary,0.057166759620747354,no,cellular,26,aug,0.12556732223903178,6,-1,0,unknown,no
31,services,single,secondary,0.13385387618516453,yes,cellular,20,nov,0.15431164901664146,2,183,2,failure,no
28,admin.,married,secondary,0.003067484662576687,yes,cellular,30,jan,0.1043872919818457,3,256,3,other,no
51,management,married,tertiary,0.04880089235917457,yes,unknown,1,jun,0.006051437216338881,1,687,2,failure,no
53,blue-collar,married,primary,0.014500836586726157,yes,cellular,7,apr,0.3086232980332829,1,140,1,failure,no
30,management,married,tertiary,0.15644171779141106,no,cellular,21,aug,0.20121028744326777,4,-1,0,unknown,no
40,blue-collar,married,primary,0.7819297267150028,yes,cellular,14,may,0.2556732223903177,6,353,23,failure,no
26,management,single,secondary,0.15727830451756833,yes,unknown,6,jun,0.8744326777609682,11,-1,0,unknown,no
51,management,married,tertiary,0.44924707194645846,no,cellular,16,mar,0.5748865355521936,1,182,5,failure,no
45,unemployed,married,primary,0.049916341327384275,yes,unknown,27,may,0.08774583963691376,2,-1,0,unknown,no
36,management,single,tertiary,0.24400446179587285,yes,unknown,23,may,0.3585476550680787,2,-1,0,unknown,no
57,admin.,married,secondary,0.5956497490239822,no,telephone,8,jul,0.19364599092284418,7,-1,0,unknown,no
42,blue-collar,married,primary,0.07222532069157836,yes,telephone,31,jul,0.2586989409984871,2,-1,0,unknown,no
30,management,married,tertiary,0.2629670942554378,no,cellular,29,oct,0.37367624810892586,2,-1,0,unknown,yes
36,technician,married,secondary,0.6673173452314557,no,cellular,14,aug,0.2723146747352496,2,-1,0,unknown,no
43,technician,married,secondary,0.08254322364751812,yes,cellular,14,oct,0.17397881996974282,3,-1,0,unknown,no
69,retired,single,tertiary,0.5976017847183491,no,cellular,29,jul,0.6248108925869894,1,184,4,success,yes
31,technician,single,tertiary,0.26993865030674846,no,cellular,15,jun,0.13767019667170954,1,-1,0,unknown,no
26,entrepreneur,married,tertiary,0.010039040713887339,yes,cellular,6,may,0.3071104387291982,1,363,2,failure,no
46,technician,married,secondary,0.11405465699944227,no,cellular,21,nov,0.23903177004538578,5,-1,0,unknown,no
30,technician,married,secondary,0.3374233128834356,yes,cellular,18,may,0.26021180030257185,1,-1,0,unknown,no
33,management,single,tertiary,0.019520356943669825,no,cellular,22,aug,0.15582450832072617,6,-1,0,unknown,no
34,management,married,tertiary,0.12130507529280535,yes,cellular,17,apr,0.036308623298033284,1,345,1,failure,no
